id,title,type,genre,tmdb_score,popularity,vote_count,release_year,original_language
738,Pokémon Horizons,TV Show,Action,9.0,18.064,86,2023,ja
736,Arcane,TV Show,Action,8.762,17.8762,5360,2021,en
657,Frieren: Beyond Journey's End,TV Show,Action,8.76,47.1465,517,2023,ja
835,Avatar: The Last Airbender,TV Show,Action,8.758,10.6058,4471,2005,en
707,One Piece,TV Show,Action,8.7,22.0537,4983,1999,ja
778,Fullmetal Alchemist: Brotherhood,TV Show,Action,8.7,13.5315,2250,2009,ja
677,Hunter x Hunter,TV Show,Action,8.666,34.7098,1940,2011,ja
713,Demon Slayer: Kimetsu no Yaiba,TV Show,Action,8.643,23.0421,6852,2019,ja
632,Dan Da Dan,TV Show,Action,8.6,76.8948,654,2024,ja
724,Fighting Spirit,TV Show,Action,8.6,20.2859,1138,2000,ja
851,My Hero Academia,TV Show,Action,8.6,9.9547,5071,2016,ja
828,Scissor Seven,TV Show,Action,8.588,11.2536,733,2018,zh
651,JUJUTSU KAISEN,TV Show,Action,8.575,49.208,3941,2020,ja
691,JoJo's Bizarre Adventure,TV Show,Action,8.556,26.4554,1489,2012,ja
850,Dr. STONE,TV Show,Action,8.547,9.0086,1557,2019,ja
883,The Untamed,TV Show,Action,8.538,7.4446,130,2019,zh
749,Alchemy of Souls,TV Show,Action,8.537,17.2131,709,2022,ko
824,Vincenzo,TV Show,Action,8.524,9.2341,1018,2021,ko
658,Weak Hero,TV Show,Action,8.5,42.8109,293,2022,ko
751,The Rising of the Shield Hero,TV Show,Action,8.5,16.5008,1463,2019,ja
807,Delicious in Dungeon,TV Show,Action,8.5,11.7793,255,2024,ja
809,Mob Psycho 100,TV Show,Action,8.5,12.1956,1195,2016,ja
847,The Umbrella Academy,TV Show,Action,8.5,9.7615,9728,2019,en
1011,BLUE EYE SAMURAI,TV Show,Action,8.5,6.5768,601,2023,en
1097,Vinland Saga,TV Show,Action,8.499,5.6091,833,2019,ja
854,Black Clover,TV Show,Action,8.497,9.8332,1987,2017,ja
1005,Cyberpunk: Edgerunners,TV Show,Action,8.486,7.0009,1586,2022,ja
819,Record of Ragnarok,TV Show,Action,8.451,11.054,1732,2021,ja
672,Naruto,TV Show,Action,8.4,34.4372,5765,2002,ja
848,Dragons: Race to the Edge,TV Show,Action,8.4,10.5997,445,2015,en
864,Rurouni Kenshin,TV Show,Action,8.4,10.1052,127,2023,ja
1050,KENGAN ASHURA,TV Show,Action,8.4,6.025,996,2019,ja
1108,Trollhunters: Tales of Arcadia,TV Show,Action,8.4,5.5552,1114,2016,en
665,Tougen Anki,TV Show,Action,8.348,36.339,23,2025,ja
664,Outer Banks,TV Show,Action,8.336,36.8032,1090,2020,en
715,The Uncanny Counter,TV Show,Action,8.325,23.1603,386,2020,ko
971,Dorohedoro,TV Show,Action,8.32,6.343,366,2020,ja
834,Bloodhounds,TV Show,Action,8.318,9.816,449,2023,ko
678,Sweet Home,TV Show,Action,8.3,29.8081,1494,2020,ko
687,The Last Kingdom,TV Show,Action,8.3,27.6303,1853,2015,en
794,Teenage Mutant Ninja Turtles,TV Show,Action,8.3,12.5223,750,2012,en
812,MASHLE: MAGIC AND MUSCLES,TV Show,Action,8.3,12.525,565,2023,ja
903,Wakfu,TV Show,Action,8.3,7.794,105,2008,fr
913,Vagabond,TV Show,Action,8.3,7.9442,482,2019,ko
951,Jurassic World: Chaos Theory,TV Show,Action,8.3,7.5113,167,2024,en
212,Counterattack,Movie,Action,8.292,10.8435,742,2025,es
331,Neon Genesis Evangelion: The End of Evangelion,Movie,Action,8.272,7.5826,1723,1997,ja
671,Cobra Kai,TV Show,Action,8.213,33.4935,6697,2018,en
830,Dragon Ball DAIMA,TV Show,Action,8.208,10.5745,524,2024,ja
526,Ultraman: Rising,Movie,Action,8.2,5.3685,343,2024,en
685,Alice in Borderland,TV Show,Action,8.2,28.7162,2327,2020,ja
698,LEGO Ninjago: Dragons Rising,TV Show,Action,8.2,24.0111,86,2023,en
781,Yu-Gi-Oh! Duel Monsters,TV Show,Action,8.2,12.67,985,2000,ja
798,The Seven Deadly Sins: Four Knights of the Apocalypse,TV Show,Action,8.2,12.3618,191,2023,ja
888,Gurren Lagann,TV Show,Action,8.2,9.1444,541,2007,ja
1074,The Dragon Prince,TV Show,Action,8.2,5.2121,660,2018,en
780,ONE PIECE,TV Show,Action,8.152,12.7484,1384,2023,en
421,Black Clover: Sword of the Wizard King,Movie,Action,8.144,6.5908,320,2023,ja
246,Jujutsu Kaisen 0,Movie,Action,8.121,10.2307,1547,2021,ja
642,SAKAMOTO DAYS,TV Show,Action,8.117,53.1436,227,2025,ja
624,The Walking Dead: Daryl Dixon,TV Show,Action,8.1,134.6003,745,2023,en
628,Prison Break,TV Show,Action,8.1,108.3591,5576,2005,en
641,S.W.A.T.,TV Show,Action,8.1,61.6658,1503,2017,en
843,Hell's Paradise,TV Show,Action,8.1,11.3707,329,2023,ja
846,Baki Hanma,TV Show,Action,8.1,11.5524,521,2021,ja
869,BAKI,TV Show,Action,8.1,8.9047,1331,2018,ja
884,Cells at Work!,TV Show,Action,8.1,9.6354,287,2018,ja
1000,Top Boy,TV Show,Action,8.1,6.6133,138,2019,en
371,New Gods: Nezha Reborn,Movie,Action,8.098,6.5895,480,2021,zh
635,Vikings,TV Show,Action,8.095,75.6064,7295,2013,en
637,The Walking Dead,TV Show,Action,8.093,69.9486,17182,2010,en
1004,Gyeongseong Creature,TV Show,Action,8.046,6.3925,283,2023,ko
696,The Witcher,TV Show,Action,8.013,33.2069,6250,2019,en
644,Miraculous: Tales of Ladybug & Cat Noir,TV Show,Action,8.0,51.7331,4514,2015,fr
750,The Thundermans,TV Show,Action,8.0,17.3562,578,2013,en
874,Warrior,TV Show,Action,8.0,9.0796,612,2019,en
933,Devil May Cry,TV Show,Action,8.0,7.8168,240,2025,en
935,Jurassic World Camp Cretaceous,TV Show,Action,8.0,7.3097,1871,2020,en
950,Dragon Quest: The Adventure of Dai,TV Show,Action,8.0,7.4345,122,2020,ja
1111,Scott Pilgrim Takes Off,TV Show,Action,8.0,4.8623,345,2023,en
772,The Walking Dead: Dead City,TV Show,Action,7.99,13.3206,650,2023,en
731,Archer,TV Show,Action,7.957,19.4792,1343,2009,en
711,Ninjago: Masters of Spinjitzu,TV Show,Action,7.939,21.5226,748,2012,en
705,The Sandman,TV Show,Action,7.909,23.2635,2379,2022,en
391,Cells at Work!,Movie,Action,7.9,6.7259,42,2024,ja
648,Lost,TV Show,Action,7.9,48.3394,4669,2004,en
662,The 100,TV Show,Action,7.9,39.4941,8362,2014,en
675,Pokémon,TV Show,Action,7.9,32.3592,2019,1997,ja
989,Mercy for None,TV Show,Action,7.9,6.2047,109,2025,ko
1067,The Venture Bros.,TV Show,Action,7.9,7.1948,219,2004,en
270,Nimona,Movie,Action,7.862,7.423,1237,2023,en
633,Squid Game,TV Show,Action,7.862,77.6734,16718,2021,ko
1026,Bad and Crazy,TV Show,Action,7.848,6.221,89,2021,ko
767,The Night Agent,TV Show,Action,7.8,14.3813,972,2023,en
931,Avatar the Last Airbender,TV Show,Action,7.8,8.0639,971,2024,en
953,The Pacific,TV Show,Action,7.8,7.1353,2423,2010,en
563,Bajrangi Bhaijaan,Movie,Action,7.789,5.5153,507,2015,hi
180,Train to Busan,Movie,Action,7.752,13.1059,7955,2016,ko
297,RRR,Movie,Action,7.741,8.2064,1446,2022,te
506,Rurouni Kenshin: The Final,Movie,Action,7.728,5.8159,509,2021,ja
314,The Blues Brothers,Movie,Action,7.727,7.0278,4373,1980,en
480,Officer Black Belt,Movie,Action,7.7,5.5825,312,2024,ko
963,American Primeval,TV Show,Action,7.7,7.2874,358,2025,en
1003,Arthdal Chronicles,TV Show,Action,7.7,6.1264,72,2019,ko
1103,Money Heist: Korea - Joint Economic Area,TV Show,Action,7.7,5.2687,691,2022,ko
1115,Bulgasal: Immortal Souls,TV Show,Action,7.7,4.5514,65,2021,ko
744,Vikings: Valhalla,TV Show,Action,7.693,18.5962,969,2022,en
172,Edge of Tomorrow,Movie,Action,7.632,12.1797,14413,2014,en
292,"Miraculous: Ladybug & Cat Noir, The Movie",Movie,Action,7.623,7.3534,921,2023,fr
878,Black Sails,TV Show,Action,7.608,8.6801,1365,2014,en
622,NCIS,TV Show,Action,7.6,142.9999,2391,2003,en
725,Fear the Walking Dead,TV Show,Action,7.6,20.6228,5049,2015,en
822,Mobile Suit Gundam SEED,TV Show,Action,7.6,15.2249,51,2002,ja
879,YAIBA: Samurai Legend,TV Show,Action,7.6,9.9493,11,2025,ja
899,Zom 100: Bucket List of the Dead,TV Show,Action,7.6,8.0417,163,2023,ja
937,Criminal Code,TV Show,Action,7.6,7.6971,111,2023,pt
976,Berlin,TV Show,Action,7.6,6.7649,571,2023,es
232,Godzilla Minus One,Movie,Action,7.588,9.0473,2793,2023,ja
894,The Eternaut,TV Show,Action,7.563,8.4683,394,2025,es
543,Bāhubali: The Beginning,Movie,Action,7.541,5.4319,858,2015,te
271,Captain Phillips,Movie,Action,7.538,7.9414,7168,2013,en
1024,Trigger,TV Show,Action,7.518,6.1497,55,2025,ko
599,Rurouni Kenshin Part I: Origins,Movie,Action,7.5,4.8482,848,2012,ja
810,Lost in Space,TV Show,Action,7.5,11.3791,1738,2018,en
816,Fauda,TV Show,Action,7.5,11.4174,224,2015,he
968,The Recruit,TV Show,Action,7.5,5.9124,406,2022,en
992,Kung Fu Panda: The Dragon Knight,TV Show,Action,7.5,5.3981,240,2022,en
1035,Great Pretender,TV Show,Action,7.5,8.4386,124,2020,ja
354,Upgrade,Movie,Action,7.495,6.2083,4678,2018,en
420,The Last: Naruto the Movie,Movie,Action,7.458,6.6207,2336,2014,ja
902,Disenchantment,TV Show,Action,7.44,9.2802,1208,2018,en
226,Extraction 2,Movie,Action,7.4,9.5989,2669,2023,en
929,A Series of Unfortunate Events,TV Show,Action,7.4,9.1558,951,2017,en
978,Dawn of the Croods,TV Show,Action,7.4,7.2236,96,2015,en
1120,Yasuke,TV Show,Action,7.4,3.9824,241,2021,ja
199,Amaran,Movie,Action,7.382,11.4361,241,2024,ta
680,Blindspot,TV Show,Action,7.382,31.3856,2486,2015,en
158,Bad Boys: Ride or Die,Movie,Action,7.366,15.865,3033,2024,en
358,The Sea Beast,Movie,Action,7.3,7.0082,1585,2022,en
694,Supergirl,TV Show,Action,7.3,27.2335,4271,2015,en
740,Wolf King,TV Show,Action,7.3,16.9042,32,2025,en
942,World Trigger,TV Show,Action,7.3,7.504,42,2014,ja
964,Marco Polo,TV Show,Action,7.3,6.7856,548,2014,en
1089,Bandidos,TV Show,Action,7.3,5.2457,133,2024,es
147,The Equalizer,Movie,Action,7.28,16.1635,9482,2014,en
328,Land of Bad,Movie,Action,7.276,7.539,1334,2024,en
790,DC's Legends of Tomorrow,TV Show,Action,7.273,12.8966,2372,2016,en
159,Furious 7,Movie,Action,7.224,15.0512,10938,2015,en
168,Mission: Impossible - Rogue Nation,Movie,Action,7.218,12.8678,9285,2015,en
200,Sherlock Holmes,Movie,Action,7.216,9.9016,14327,2009,en
198,Transformers: Rise of the Beasts,Movie,Action,7.211,12.6062,5018,2023,en
303,The Karate Kid,Movie,Action,7.209,6.6516,4460,1984,en
415,The Island,Movie,Action,7.2,6.4225,37,2007,ar
425,One Piece Film Red,Movie,Action,7.2,6.2006,1079,2022,ja
498,#Alive,Movie,Action,7.2,5.5106,1933,2020,ko
521,The Shadow Strays,Movie,Action,7.2,5.2741,275,2024,id
889,Beyblade X,TV Show,Action,7.2,8.4888,8,2023,ja
904,WWE Superstars,TV Show,Action,7.2,8.0514,32,2009,en
910,Beyblade X,TV Show,Action,7.2,8.4888,8,2023,ja
249,Sherlock Holmes: A Game of Shadows,Movie,Action,7.143,7.009,10602,2011,en
242,My Hero Academia: You're Next,Movie,Action,7.135,9.1689,163,2024,ja
238,The Old Guard,Movie,Action,7.125,8.8432,4545,2020,en
376,Midway,Movie,Action,7.115,6.6568,2578,2019,en
209,Mission: Impossible - Ghost Protocol,Movie,Action,7.105,10.2111,10355,2011,en
301,Jawan,Movie,Action,7.1,8.0613,288,2023,hi
369,Kantara,Movie,Action,7.1,7.2673,106,2022,kn
492,Warriors of Future,Movie,Action,7.1,5.917,442,2022,zh
844,Dragons: Rescue Riders,TV Show,Action,7.1,10.7089,15,2019,en
1021,Skull Island,TV Show,Action,7.1,5.611,90,2023,en
1117,The Good Detective,TV Show,Action,7.1,5.1038,37,2020,ko
330,Starship Troopers,Movie,Action,7.089,7.4621,5178,1997,en
857,Power Rangers,TV Show,Action,7.089,9.0735,804,1993,en
451,The Man from U.N.C.L.E.,Movie,Action,7.083,4.9093,6549,2015,en
216,Rush Hour,Movie,Action,7.055,10.0208,5303,1998,en
184,Mission: Impossible,Movie,Action,7.011,11.9553,9521,1996,en
183,Megamind,Movie,Action,7.009,13.0161,7138,2010,en
532,The Adam Project,Movie,Action,7.009,4.9807,4625,2022,en
276,Damsel,Movie,Action,7.008,7.5878,2535,2024,en
225,Demon City,Movie,Action,7.0,10.651,274,2025,ja
279,The Foreigner,Movie,Action,7.0,7.5164,2766,2017,en
394,Ballerina,Movie,Action,7.0,6.2291,611,2023,ko
552,Major,Movie,Action,7.0,5.8382,36,2022,te
793,Van Helsing,TV Show,Action,7.0,13.2772,893,2016,en
897,Black Lightning,TV Show,Action,7.0,8.7603,904,2018,en
957,Obliterated,TV Show,Action,7.0,7.6507,185,2023,en
995,Hit & Run,TV Show,Action,7.0,5.086,108,2021,en
561,Death Whisperer 2,Movie,Action,6.99,5.6282,101,2024,th
267,Rebel Ridge,Movie,Action,6.989,7.8584,1409,2024,en
163,Devara: Part 1,Movie,Action,6.955,15.4711,199,2024,te
401,The Gray Man,Movie,Action,6.936,7.4637,3914,2022,en
269,Plane,Movie,Action,6.917,8.6982,2460,2023,en
170,Pacific Rim,Movie,Action,6.911,13.4283,12866,2013,en
124,Gold Rush Gang,Movie,Action,6.9,62.5651,20,2025,th
213,Den of Thieves,Movie,Action,6.9,10.8562,3208,2018,en
363,Bullet Train Explosion,Movie,Action,6.9,7.207,240,2025,ja
367,The Witcher: Sirens of the Deep,Movie,Action,6.9,7.1346,216,2025,en
411,The Night Comes for Us,Movie,Action,6.9,6.0123,744,2018,id
574,Ferry,Movie,Action,6.9,5.0365,269,2021,nl
603,Golden Kamuy,Movie,Action,6.9,4.887,77,2024,ja
947,My Country: The New Age,TV Show,Action,6.9,7.5782,54,2019,ko
1080,Kabaneri of the Iron Fortress,TV Show,Action,6.9,5.8542,172,2016,ja
195,Carry-On,Movie,Action,6.894,11.1895,2398,2024,en
537,Don,Movie,Action,6.882,4.7828,279,2006,hi
204,Fast & Furious Presents: Hobbs & Shaw,Movie,Action,6.847,11.4946,7481,2019,en
562,Blood Red Sky,Movie,Action,6.819,5.4328,1631,2021,de
167,The Ice Road,Movie,Action,6.801,13.8158,1790,2021,en
228,The Equalizer 2,Movie,Action,6.8,8.314,5647,2018,en
422,Kandahar,Movie,Action,6.8,5.5781,1139,2023,en
601,Mobile Suit Gundam SEED FREEDOM,Movie,Action,6.8,5.2158,69,2024,ja
649,Arrow,TV Show,Action,6.8,49.914,6127,2012,en
898,Pororo the Little Penguin,TV Show,Action,6.8,7.9549,8,2003,ko
486,Heart of Stone,Movie,Action,6.769,6.1991,1804,2023,en
259,Red Notice,Movie,Action,6.759,8.8661,6096,2021,en
181,Rush Hour 2,Movie,Action,6.754,13.5249,4338,2001,en
206,Mission: Impossible III,Movie,Action,6.749,11.3669,7259,2006,en
465,Kill 'em All 2,Movie,Action,6.731,5.9309,156,2024,en
318,Atlas,Movie,Action,6.725,6.963,1432,2024,en
286,Sniper: The Last Stand,Movie,Action,6.723,7.4577,159,2025,en
154,The Amazing Spider-Man,Movie,Action,6.721,15.6416,17919,2012,en
132,Venom: The Last Dance,Movie,Action,6.702,34.3535,3721,2024,en
434,Jewel Thief - The Heist Begins,Movie,Action,6.7,6.868,74,2025,hi
474,Peninsula,Movie,Action,6.7,6.0256,2463,2020,ko
592,Badland Hunters,Movie,Action,6.7,5.3669,756,2024,ko
598,Raees,Movie,Action,6.7,5.0501,233,2017,hi
408,Beverly Hills Cop: Axel F,Movie,Action,6.686,6.969,1296,2024,en
991,FUBAR,TV Show,Action,6.661,6.9918,470,2023,en
176,Exterritorial,Movie,Action,6.659,14.128,549,2025,de
231,Den of Thieves 2: Pantera,Movie,Action,6.647,9.2149,622,2025,en
449,The Wandering Earth,Movie,Action,6.641,5.3828,1053,2019,zh
192,Ziam,Movie,Action,6.6,11.8016,170,2025,th
252,Last Bullet,Movie,Action,6.6,8.2924,223,2025,fr
373,The Bad Guys: A Very Bad Holiday,Movie,Action,6.6,6.9564,143,2023,en
444,Bade Miyan Chote Miyan,Movie,Action,6.6,6.0759,41,2024,hi
528,Troll,Movie,Action,6.6,5.5538,1800,2022,no
381,Puss in Boots,Movie,Action,6.582,8.101,4289,2011,en
440,City Hunter,Movie,Action,6.579,5.9543,227,2024,ja
247,The Grey,Movie,Action,6.568,8.0995,3951,2012,en
255,The Karate Kid,Movie,Action,6.563,8.9836,6314,2010,en
260,The Running Man,Movie,Action,6.545,6.7455,2538,1987,en
274,2 Guns,Movie,Action,6.539,7.5442,4289,2013,en
311,Wanted,Movie,Action,6.526,7.3546,7294,2008,en
149,The Amazing Spider-Man 2,Movie,Action,6.523,18.3628,13726,2014,en
442,Kalki 2898-AD,Movie,Action,6.511,5.956,138,2024,te
298,The Electric State,Movie,Action,6.508,9.1781,1352,2025,en
142,Kraven the Hunter,Movie,Action,6.5,18.1475,1997,2024,en
438,Blue Streak,Movie,Action,6.5,6.0673,1546,1999,en
556,U-571,Movie,Action,6.5,4.5858,1280,2000,en
600,The Last Days of American Crime,Movie,Action,6.5,5.0285,833,2020,en
960,Ghost in the Shell: SAC_2045,TV Show,Action,6.5,5.1162,135,2020,ja
224,Spectral,Movie,Action,6.491,9.5074,1816,2016,en
234,Rush Hour 3,Movie,Action,6.488,10.5396,3487,2007,en
372,Green Zone,Movie,Action,6.485,6.259,2258,2010,en
568,Safe House,Movie,Action,6.482,4.6098,3745,2012,en
227,White House Down,Movie,Action,6.466,8.6833,4915,2013,en
169,K.O.,Movie,Action,6.461,14.3231,220,2025,fr
251,Back in Action,Movie,Action,6.458,9.5077,1337,2025,en
352,Lift,Movie,Action,6.447,7.4322,1352,2024,en
577,The Mortal Instruments: City of Bones,Movie,Action,6.44,5.1275,4534,2013,en
173,Havoc,Movie,Action,6.418,13.8485,993,2025,en
239,Self/less,Movie,Action,6.413,9.9935,3178,2015,en
429,Freelance,Movie,Action,6.412,6.2086,1075,2023,en
419,Dracula Untold,Movie,Action,6.4,4.9013,6282,2014,en
608,Night Teeth,Movie,Action,6.4,5.5644,816,2021,en
609,Agneepath,Movie,Action,6.4,5.7029,148,2012,hi
618,Kick-Ass 2,Movie,Action,6.4,5.1115,6342,2013,en
305,Robin Hood,Movie,Action,6.394,5.8734,4795,2010,en
186,Van Helsing,Movie,Action,6.384,11.45,6268,2004,en
544,Code 8 Part II,Movie,Action,6.355,5.4335,640,2024,en
313,12 Strong,Movie,Action,6.348,7.3683,3077,2018,en
325,6 Underground,Movie,Action,6.345,6.7373,4956,2019,en
253,Polar,Movie,Action,6.335,8.9372,2339,2019,en
534,The Karate Kid Part II,Movie,Action,6.329,4.6883,2347,1986,en
409,The Other Guys,Movie,Action,6.314,5.9954,4340,2010,en
285,Aftermath,Movie,Action,6.3,8.3407,154,2024,en
317,Triple Frontier,Movie,Action,6.3,6.6704,3360,2019,en
466,Ride Along 2,Movie,Action,6.3,5.4634,1733,2016,en
536,Gunpowder Milkshake,Movie,Action,6.3,5.9905,1075,2021,en
472,Murder Mystery,Movie,Action,6.272,6.1501,4598,2019,en
542,Rebel Moon - Part One: A Child of Fire,Movie,Action,6.245,5.2506,2376,2023,en
283,Army of the Dead,Movie,Action,6.228,8.0448,4192,2021,en
262,Here Comes the Boom,Movie,Action,6.206,7.5119,1505,2012,en
379,47 Ronin,Movie,Action,6.2,4.6057,3968,2013,en
385,Animal,Movie,Action,6.2,6.7325,149,2023,hi
467,Mile 22,Movie,Action,6.2,5.5361,2295,2018,en
617,Thammudu,Movie,Action,6.2,5.4993,5,2025,te
905,Rivers of Fate,TV Show,Action,6.2,7.0309,12,2025,pt
387,The Interview,Movie,Action,6.187,6.0057,5989,2014,en
564,Dune,Movie,Action,6.175,5.3236,3237,1984,en
177,Journey 2: The Mysterious Island,Movie,Action,6.146,12.7899,4371,2012,en
518,The One,Movie,Action,6.14,4.8061,1641,2001,en
188,Mission: Impossible II,Movie,Action,6.133,11.2251,7182,2000,en
410,The Legend of Zorro,Movie,Action,6.126,7.7831,2969,2005,en
211,Tehran,Movie,Action,6.125,9.1698,8,2025,hi
461,The Union,Movie,Action,6.122,5.8513,1035,2024,en
302,Tower Heist,Movie,Action,6.11,6.8263,3043,2011,en
404,Rebel Moon - Part Two: The Scargiver,Movie,Action,6.084,6.645,1340,2024,en
463,Journey to the Center of the Earth,Movie,Action,6.078,6.0267,4964,2008,en
407,The 355,Movie,Action,6.04,5.8766,1067,2022,en
139,The Old Guard 2,Movie,Action,6.035,25.068,705,2025,en
243,Extinction,Movie,Action,6.027,7.5617,1905,2018,en
320,Total Recall,Movie,Action,6.025,6.4777,5641,2012,en
321,Total Recall,Movie,Action,6.025,6.4777,5641,2012,en
300,Shark Tale,Movie,Action,6.023,7.94,6492,2004,en
473,Interceptor,Movie,Action,6.0,5.3409,778,2022,en
529,We Can Be Heroes,Movie,Action,5.982,5.5758,791,2020,en
340,The 5th Wave,Movie,Action,5.94,7.2865,5867,2016,en
357,Under Paris,Movie,Action,5.937,7.2325,1328,2024,fr
436,The Karate Kid Part III,Movie,Action,5.922,6.0513,1723,1989,en
144,Almost Cops,Movie,Action,5.906,22.0817,144,2025,nl
389,Ferry 2,Movie,Action,5.9,6.6689,116,2024,nl
222,Battleship,Movie,Action,5.876,8.0258,5700,2012,en
746,CID,TV Show,Action,5.875,17.2862,24,1998,hi
396,R.I.P.D.,Movie,Action,5.85,6.0475,4131,2013,en
550,Shadow in the Cloud,Movie,Action,5.835,4.6809,1014,2020,en
595,Saakini Daakini,Movie,Action,5.8,4.527,13,2022,te
335,The Happytime Murders,Movie,Action,5.798,6.7803,1041,2018,en
319,The Dark Tower,Movie,Action,5.78,6.273,5324,2017,en
327,Wrath of the Titans,Movie,Action,5.749,7.2286,4334,2012,en
593,Trigger Warning,Movie,Action,5.745,4.9382,540,2024,en
488,Gods of Egypt,Movie,Action,5.7,5.6392,4186,2016,en
464,Hulk,Movie,Action,5.574,6.2282,6035,2003,en
201,Madame Web,Movie,Action,5.336,11.1281,2329,2024,en
322,How It Ends,Movie,Action,5.3,7.3917,1967,2018,en
254,The Ridiculous 6,Movie,Action,5.2,8.5156,1459,2015,en
946,PJ Masks,TV Show,Action,5.1,8.5813,49,2015,en
602,The Greatest of All Time,Movie,Action,4.9,4.8977,29,2024,ta
508,Adipurush,Movie,Action,4.827,5.6329,98,2023,hi
178,Sikandar,Movie,Action,4.8,13.8686,58,2025,hi
737,All of Us Are Dead,TV Show,Action,0.0,18.7051,0,2022,ko
738,Pokémon Horizons,TV Show,Adventure,9.0,18.064,86,2023,ja
736,Arcane,TV Show,Adventure,8.762,17.8762,5360,2021,en
657,Frieren: Beyond Journey's End,TV Show,Adventure,8.76,47.1465,517,2023,ja
835,Avatar: The Last Airbender,TV Show,Adventure,8.758,10.6058,4471,2005,en
707,One Piece,TV Show,Adventure,8.7,22.0537,4983,1999,ja
778,Fullmetal Alchemist: Brotherhood,TV Show,Adventure,8.7,13.5315,2250,2009,ja
677,Hunter x Hunter,TV Show,Adventure,8.666,34.7098,1940,2011,ja
713,Demon Slayer: Kimetsu no Yaiba,TV Show,Adventure,8.643,23.0421,6852,2019,ja
632,Dan Da Dan,TV Show,Adventure,8.6,76.8948,654,2024,ja
724,Fighting Spirit,TV Show,Adventure,8.6,20.2859,1138,2000,ja
851,My Hero Academia,TV Show,Adventure,8.6,9.9547,5071,2016,ja
828,Scissor Seven,TV Show,Adventure,8.588,11.2536,733,2018,zh
651,JUJUTSU KAISEN,TV Show,Adventure,8.575,49.208,3941,2020,ja
691,JoJo's Bizarre Adventure,TV Show,Adventure,8.556,26.4554,1489,2012,ja
850,Dr. STONE,TV Show,Adventure,8.547,9.0086,1557,2019,ja
883,The Untamed,TV Show,Adventure,8.538,7.4446,130,2019,zh
749,Alchemy of Souls,TV Show,Adventure,8.537,17.2131,709,2022,ko
824,Vincenzo,TV Show,Adventure,8.524,9.2341,1018,2021,ko
658,Weak Hero,TV Show,Adventure,8.5,42.8109,293,2022,ko
751,The Rising of the Shield Hero,TV Show,Adventure,8.5,16.5008,1463,2019,ja
807,Delicious in Dungeon,TV Show,Adventure,8.5,11.7793,255,2024,ja
809,Mob Psycho 100,TV Show,Adventure,8.5,12.1956,1195,2016,ja
847,The Umbrella Academy,TV Show,Adventure,8.5,9.7615,9728,2019,en
1011,BLUE EYE SAMURAI,TV Show,Adventure,8.5,6.5768,601,2023,en
1097,Vinland Saga,TV Show,Adventure,8.499,5.6091,833,2019,ja
854,Black Clover,TV Show,Adventure,8.497,9.8332,1987,2017,ja
1005,Cyberpunk: Edgerunners,TV Show,Adventure,8.486,7.0009,1586,2022,ja
819,Record of Ragnarok,TV Show,Adventure,8.451,11.054,1732,2021,ja
672,Naruto,TV Show,Adventure,8.4,34.4372,5765,2002,ja
848,Dragons: Race to the Edge,TV Show,Adventure,8.4,10.5997,445,2015,en
864,Rurouni Kenshin,TV Show,Adventure,8.4,10.1052,127,2023,ja
1050,KENGAN ASHURA,TV Show,Adventure,8.4,6.025,996,2019,ja
1108,Trollhunters: Tales of Arcadia,TV Show,Adventure,8.4,5.5552,1114,2016,en
665,Tougen Anki,TV Show,Adventure,8.348,36.339,23,2025,ja
664,Outer Banks,TV Show,Adventure,8.336,36.8032,1090,2020,en
715,The Uncanny Counter,TV Show,Adventure,8.325,23.1603,386,2020,ko
971,Dorohedoro,TV Show,Adventure,8.32,6.343,366,2020,ja
834,Bloodhounds,TV Show,Adventure,8.318,9.816,449,2023,ko
678,Sweet Home,TV Show,Adventure,8.3,29.8081,1494,2020,ko
687,The Last Kingdom,TV Show,Adventure,8.3,27.6303,1853,2015,en
794,Teenage Mutant Ninja Turtles,TV Show,Adventure,8.3,12.5223,750,2012,en
812,MASHLE: MAGIC AND MUSCLES,TV Show,Adventure,8.3,12.525,565,2023,ja
903,Wakfu,TV Show,Adventure,8.3,7.794,105,2008,fr
913,Vagabond,TV Show,Adventure,8.3,7.9442,482,2019,ko
951,Jurassic World: Chaos Theory,TV Show,Adventure,8.3,7.5113,167,2024,en
212,Counterattack,Movie,Adventure,8.292,10.8435,742,2025,es
412,Klaus,Movie,Adventure,8.235,5.8534,4347,2019,en
671,Cobra Kai,TV Show,Adventure,8.213,33.4935,6697,2018,en
830,Dragon Ball DAIMA,TV Show,Adventure,8.208,10.5745,524,2024,ja
685,Alice in Borderland,TV Show,Adventure,8.2,28.7162,2327,2020,ja
698,LEGO Ninjago: Dragons Rising,TV Show,Adventure,8.2,24.0111,86,2023,en
781,Yu-Gi-Oh! Duel Monsters,TV Show,Adventure,8.2,12.67,985,2000,ja
798,The Seven Deadly Sins: Four Knights of the Apocalypse,TV Show,Adventure,8.2,12.3618,191,2023,ja
888,Gurren Lagann,TV Show,Adventure,8.2,9.1444,541,2007,ja
1074,The Dragon Prince,TV Show,Adventure,8.2,5.2121,660,2018,en
780,ONE PIECE,TV Show,Adventure,8.152,12.7484,1384,2023,en
421,Black Clover: Sword of the Wizard King,Movie,Adventure,8.144,6.5908,320,2023,ja
